synapse_id	x_px	y_px	z_px	size_px	distance	detection_uncertainty	node_id	node_x_px	node_y_px	node_z_px	node_count	nearest_connector_id	nearest_connector_distance_nm	nearest_connector_x_nm	nearest_connector_y_nm	nearest_connector_z_nm
228	12199	5678	120	1868	0.0264937	0.315257	38733	12143	5799	120	5	-1	9999999.0	-1	-1	-1
229	12274	5761	120	225	0.0320287	0.410267	38733	12143	5799	120	3	-1	9999999.0	-1	-1	-1
230	12197	5836	119	68	0.0941665	0.5316176975474638	38734	12155	5778	119	1	-1	9999999.0	-1	-1	-1
231	12206	5808	121	502	0.0141401	0.418466	38732	12130	5813	121	4	-1	9999999.0	-1	-1	-1
232	12174	5838	122	285	0.0265445	0.327088	38731	12118	5828	122	4	-1	9999999.0	-1	-1	-1
233	12226	5839	121	41	0.0522813	0.430244	38732	12130	5813	121	2	-1	9999999.0	-1	-1	-1
234	11997	5926	121	34	0.0793571	0.20500009200152225	38732	12130	5813	121	1	-1	9999999.0	-1	-1	-1
235	12202	5795	122	34	0.0488768	0.430294	38731	12118	5828	122	2	-1	9999999.0	-1	-1	-1
236	12185	5708	123	63	0.0423703	0.57841270688980351	38730	12105	5842	123	1	38658	1306.9843151315933	48912.0	23764.0	6435.0
237	11543	6064	123	65	0.0319452	0.24123083261343148	38622	11656	6024	123	1	38600	455.3591988749102	45776.0	24050.0	5445.0
241	11370	6085	124	11803	0.0	0.405864	38599	11405	6049	124	5	38600	435.82221145783745	45776.0	24050.0	5445.0
240	11497	5992	125	107	0.0178259	0.47233642150308486	38620	11453	5996	125	1	38600	289.9448223369405	45776.0	24050.0	5445.0
238	11527	5978	125	131	0.0244926	0.59076335411945369	38620	11453	5996	125	1	38600	402.07959411041986	45776.0	24050.0	5445.0
239	11514	5975	125	13	0.0303503	0.62923079270582938	38620	11453	5996	125	1	38600	365.10272527057367	45776.0	24050.0	5445.0
242	11261	5942	123	16	0.05463	0.43187499046325684	38598	11390	6064	123	1	38600	789.587233939354	45776.0	24050.0	5445.0
243	11226	6071	120	2277	0.0190521	0.302376	38595	11311	6129	120	6	38600	903.9717915952908	45776.0	24050.0	5445.0
244	11415	6013	120	1839	0.0209623	0.363644	38595	11311	6129	120	5	38600	124.43873994861889	45776.0	24050.0	5445.0
245	11466	6062	122	12	0.043427	0.44749999046325684	38597	11376	6079	122	1	38600	221.29844102478444	45776.0	24050.0	5445.0
246	11177	6111	120	1802	0.0338697	0.278341	38595	11311	6129	120	3	38600	1139.247558698284	45776.0	24050.0	5445.0
247	11340	6238	118	1675	0.0490651	0.389349	38593	11283	6162	118	6	38600	1002.4395243604474	45776.0	24050.0	5445.0
248	11259	6029	118	162	0.0384724	0.535556	38593	11283	6162	118	2	38600	755.1033041908902	45776.0	24050.0	5445.0
249	11149	6102	119	57	0.0359355	0.52192989148591695	38594	11297	6146	119	1	38600	1236.3915237496576	45776.0	24050.0	5445.0
250	11250	6125	119	26	0.0121142	0.43115381094125604	38594	11297	6146	119	1	38600	901.5409031208734	45776.0	24050.0	5445.0
251	11353	6262	118	26	0.0626712	0.42653843072744513	38593	11283	6162	118	1	38600	1070.8524641611466	45776.0	24050.0	5445.0
252	11349	6252	117	557	0.0664557	0.500054	38592	11269	6179	117	2	38600	1046.21412722253	45776.0	24050.0	5445.0
253	11413	6328	117	30	0.173231	0.36766668955485027	38592	11269	6179	117	1	38600	1280.7888194390205	45776.0	24050.0	5445.0
254	11204	6127	108	165	0.0222089	0.354182	31488	11142	6154	108	3	38600	1213.9147416519827	45776.0	24050.0	5445.0
255	10987	6286	107	32	0.208007	0.51062497496604919	31487	11125	6152	107	1	31523	1283.9645633739274	43292.0	24446.0	5670.0
256	10900	5948	106	49	0.0492773	0.32020413145727045	31486	11048	6080	106	1	31547	213.24164696418944	43404.0	23876.0	4770.0
258	10968	6140	107	800	0.0561041	0.306812	31485	11026	6038	107	3	31523	1039.4330185250033	43292.0	24446.0	5670.0
259	10932	6175	106	408	0.102459	0.407868	31486	11048	6080	106	2	31523	1031.8003682883623	43292.0	24446.0	5670.0
257	11184	6103	106	34	0.0407107	0.36617643692914181	31486	11048	6080	106	1	38600	1291.6148806823185	45776.0	24050.0	5445.0
260	11078	5946	118	402	0.0560883	0.467413	30233	10935	5816	118	3	31547	1060.4376455030254	43404.0	23876.0	4770.0
261	11047	5929	118	2376	0.0327077	0.461132	30233	10935	5816	118	5	31547	965.3268876396223	43404.0	23876.0	4770.0
262	11059	5668	119	392	0.0566038	0.442857	30232	10926	5789	119	3	31547	1576.0916851503277	43404.0	23876.0	4770.0
263	11027	5877	120	204	0.0332009	0.471029	30231	10906	5775	120	2	31547	1013.8737594000547	43404.0	23876.0	4770.0
264	10725	5865	122	242	0.044504	0.401942	30224	10867	5748	122	2	30432	444.21278684882543	42810.0	23160.0	5175.0
265	10669	5606	123	23	0.0793809	0.21086958180303161	30223	10810	5739	123	1	30521	641.3579343860962	42382.0	22926.0	5265.0
266	10555	5669	126	938	0.0369615	0.375693	30220	10668	5762	126	3	30521	502.7613748091633	42382.0	22926.0	5265.0
267	10708	5614	126	39	0.0535881	0.39487183399689507	30220	10668	5762	126	1	30521	766.4365596707923	42382.0	22926.0	5265.0
268	10728	5632	127	884	0.0319352	0.42707	30213	10626	5778	127	2	30521	801.1267065826728	42382.0	22926.0	5265.0
269	10759	5616	126	85	0.0395512	0.43717642391429223	30220	10668	5762	126	1	30521	897.3210127930806	42382.0	22926.0	5265.0
270	10526	5764	127	1124	0.0233985	0.322571	30213	10626	5778	127	4	178082	520.2624337774158	41676.0	23248.0	5940.0
271	10693	5641	127	197	0.0526039	0.56873112402591608	30213	10626	5778	127	1	30521	696.881625529042	42382.0	22926.0	5265.0
272	10726	5928	127	11	0.0827639	0.41000002080743958	30213	10626	5778	127	1	30269	233.4180798481557	42774.0	23640.0	5895.0
273	10288	5742	126	395	0.0328214	0.48139273727996434	30211	10428	5838	126	1	178082	652.5917560006409	41676.0	23248.0	5940.0
274	10264	5737	125	9347	0.00609084	0.398988	30178	10352	5809	125	4	178082	757.3803535872844	41676.0	23248.0	5940.0
275	10302	5718	125	154	0.0124035	0.40389618316254061	30178	10352	5809	125	1	178082	677.9564882792995	41676.0	23248.0	5940.0
276	10489	5761	125	216	0.0531737	0.35388890019169561	30178	10352	5809	125	1	178082	468.2317802114675	41676.0	23248.0	5940.0
277	10218	5867	125	55	0.0481955	0.52563643022017048	30178	10352	5809	125	1	30328	733.705663055697	40390.0	23048.0	5985.0
278	10191	5856	123	15383	0.00934462	0.440087	30176	10300	5776	123	6	30328	695.5228249310011	40390.0	23048.0	5985.0
279	10314	5638	123	216	0.0448427	0.497269	30176	10300	5776	123	2	178082	908.2075753923218	41676.0	23248.0	5940.0
280	10473	5748	124	296	0.028857	0.39793926960713155	30177	10328	5782	124	1	178082	491.7234995401379	41676.0	23248.0	5940.0
281	10448	5773	124	10	0.0232423	0.73800001144409177	30177	10328	5782	124	1	178082	409.1356743184344	41676.0	23248.0	5940.0
282	10423	5668	123	32	0.0619317	0.48343747854232788	30176	10300	5776	123	1	178082	704.3131405844988	41676.0	23248.0	5940.0
283	10155	5693	122	969	0.0149359	0.457141	30175	10271	5770	122	3	30328	611.6379648125188	40390.0	23048.0	5985.0
284	10177	5781	123	143	0.0215066	0.28951060688579	30176	10300	5776	123	1	30328	556.2373594069352	40390.0	23048.0	5985.0
285	10221	5887	121	9436	0.0287517	0.389728	30174	10251	5760	121	5	30328	886.361100229472	40390.0	23048.0	5985.0
288	10360	5918	122	12	0.0723175	0.49333333969116211	30175	10271	5770	122	1	178082	661.7945300469021	41676.0	23248.0	5940.0
286	10131	5676	122	207	0.024357	0.564299	30175	10271	5770	122	2	30328	617.508704392092	40390.0	23048.0	5985.0
287	10123	5696	122	85	0.0237645	0.68129416073069859	30175	10271	5770	122	1	30328	570.1973342624464	40390.0	23048.0	5985.0
289	10115	5697	121	18	0.0319294	0.59500000211927628	30174	10251	5760	121	1	30328	603.4069936618235	40390.0	23048.0	5985.0
290	10270	5657	120	27	0.0581467	0.40037	30173	10231	5750	120	2	30328	997.3590125927574	40390.0	23048.0	5985.0
291	10268	5657	117	22	0.0650805	0.36454543200406164	30169	10202	5723	117	1	30328	1076.9976787347316	40390.0	23048.0	5985.0
292	10004	5715	112	109	0.0246407	0.365138	25309	10125	5670	112	3	30349	860.0162789156959	39894.0	23122.0	5850.0
293	9453	5711	108	419	0.0114571	0.291885	25298	9588	5754	108	2	226430	517.0348150753487	37546.0	23156.0	5175.0
294	9478	5788	107	816	0.0450599	0.337488	25297	9550	5713	107	3	226430	513.3926372670337	37546.0	23156.0	5175.0
295	9606	5857	108	187	0.0397346	0.306203	25298	9588	5754	108	2	25534	523.9055258345726	38100.0	23354.0	5265.0
297	9384	5821	106	18	0.138851	0.51444445716010201	25292	9512	5672	106	1	226430	424.86350749387736	37546.0	23156.0	5175.0
296	9568	5537	106	539	0.0456062	0.40935056328994668	25292	9512	5672	106	1	226383	690.7532120808415	37950.0	21564.0	4950.0
298	9481	5404	105	62	0.0697474	0.38693538788826232	25198	9399	5547	105	1	226383	232.38975881049493	37950.0	21564.0	4950.0
299	9205	5453	101	860	0.00449394	0.398046	25194	9282	5452	101	5	25231	1103.1989847711066	37482.0	22510.0	4005.0
300	9185	5434	100	554	0.0101579	0.450199	25193	9271	5434	100	3	25231	1180.959355778174	37482.0	22510.0	4005.0
301	9240	5546	100	37	0.0406531	0.31297307401090058	25193	9271	5434	100	1	25231	789.8006077485634	37482.0	22510.0	4005.0
302	9183	5439	98	120	0.0434533	0.41333338419596355	22795	9274	5382	98	1	25231	1137.9986818973034	37482.0	22510.0	4005.0
304	8445	5310	97	719	0.0487606	0.460723	22752	8550	5386	97	3	19943	1079.7962770819317	33194.0	20832.0	3555.0
305	8519	5320	98	23	0.0986086	0.23173904418945312	22753	8569	5378	98	1	19943	1307.5369975645049	33194.0	20832.0	3555.0
303	8461	5303	98	175	0.0640769	0.33331438337053576	22753	8569	5378	98	1	19943	1139.2651140099042	33194.0	20832.0	3555.0
306	8519	5323	96	40	0.0531485	0.33750004768371578	22751	8531	5394	96	1	19943	1254.8900350229897	33194.0	20832.0	3555.0
307	8442	5308	95	200	0.0575307	0.38029991149902342	22750	8496	5404	95	1	19943	1003.9302764634604	33194.0	20832.0	3555.0
308	8345	5284	89	2838	0.023772	0.370965	22732	8390	5415	89	5	19943	574.0313580284617	33194.0	20832.0	3555.0
309	8320	5277	87	28	0.0911398	0.43749996594020302	22730	8341	5418	87	1	19943	461.70553386330556	33194.0	20832.0	3555.0
310	8331	5289	86	1548	0.0175929	0.419083	22729	8329	5420	86	4	19943	470.2137811676727	33194.0	20832.0	3555.0
311	8063	5554	83	47	0.0905668	0.60978719021411654	19906	8210	5431	83	1	19920	225.96681172242972	32142.0	22072.0	3600.0
312	8053	5556	81	789	0.0341669	0.364981	19904	8165	5451	81	3	19920	173.2887763243771	32142.0	22072.0	3600.0
313	8130	5589	81	16	0.0416137	0.3512500524520874	19904	8165	5451	81	1	19920	474.93683790584197	32142.0	22072.0	3600.0
314	8040	5538	80	11	0.0724909	0.60000003467906604	19903	8148	5457	80	1	19920	82.0	32142.0	22072.0	3600.0
315	8100	5604	80	75	0.0757969	0.534533	19903	8148	5457	80	2	19920	430.0	32142.0	22072.0	3600.0
316	8131	5588	79	23	0.0617147	0.29000000331712805	19902	8130	5463	79	1	19920	475.7614948690152	32142.0	22072.0	3600.0
317	8086	5612	78	13	0.0927908	0.26230768057016229	19901	8113	5469	78	1	19920	436.210958138376	32142.0	22072.0	3600.0
318	7858	5487	67	3354	0.0255061	0.413575	19890	7962	5396	67	6	-1	9999999.0	-1	-1	-1
320	7869	5502	69	35	0.0582929	0.46799992152622771	19892	7974	5395	69	1	-1	9999999.0	-1	-1	-1
319	7862	5437	68	366	0.0378096	0.451366	19891	7968	5395	68	2	-1	9999999.0	-1	-1	-1
321	7864	5441	67	1049	0.0509461	0.47775	19890	7962	5396	67	3	-1	9999999.0	-1	-1	-1
322	7832	5492	66	193	0.0742344	0.468031	19889	7956	5396	66	3	-1	9999999.0	-1	-1	-1
323	7846	5530	68	43	0.061367	0.36651154451592027	19891	7968	5395	68	1	-1	9999999.0	-1	-1	-1
324	7856	5539	68	89	0.0405529	0.45573026678535378	19891	7968	5395	68	1	-1	9999999.0	-1	-1	-1
325	7768	5331	61	926	0.0998793	0.290832	19809	7912	5439	61	3	21400	1131.6147754425974	31578.0	20378.0	2385.0
326	7744	5495	60	158	0.0639513	0.39234185520606701	19808	7887	5482	60	1	-1	9999999.0	-1	-1	-1
327	7336	5939	60	379	0.0367048	0.24034283721038097	19804	7481	6017	60	1	19820	625.4158616472722	29138.0	24078.0	2205.0
328	7207	6019	60	87	0.205851	0.48252877421762752	19803	7350	6136	60	1	19820	584.0624966559658	29138.0	24078.0	2205.0
329	7420	6041	56	39	0.0381106	0.41025636135003507	19799	7273	6175	56	1	19820	632.7598280548474	29138.0	24078.0	2205.0
330	7093	6198	54	33	0.0413395	0.44515147353663587	19797	7241	6203	54	1	-1	9999999.0	-1	-1	-1
331	7241	6191	47	166	0.0326932	0.414096	19790	7173	6229	47	3	19820	713.4227358305874	29138.0	24078.0	2205.0
332	7226	6217	43	1634	0.0182204	0.409113	19786	7139	6228	43	5	19820	867.0386381240457	29138.0	24078.0	2205.0
333	7161	6375	45	69	0.0731122	0.379855	19788	7156	6226	45	3	-1	9999999.0	-1	-1	-1
334	7132	6376	46	16	0.11472	0.619375079870224	19789	7164	6227	46	1	-1	9999999.0	-1	-1	-1
336	7098	6375	41	558	0.088107	0.37138	18751	7139	6235	41	5	-1	9999999.0	-1	-1	-1
335	7112	6359	42	162	0.0982232	0.32716	19785	7139	6231	42	3	-1	9999999.0	-1	-1	-1
338	7073	6369	41	13	0.107643	0.45615390630868768	18751	7139	6235	41	1	-1	9999999.0	-1	-1	-1
337	7229	6249	41	76	0.0311593	0.56315798508493531	18751	7139	6235	41	1	19820	1010.746258959191	29138.0	24078.0	2205.0
339	6807	6112	41	2114	0.0244042	0.301225	18742	6864	6221	41	4	-1	9999999.0	-1	-1	-1
340	6822	6212	40	52	0.0254405	0.45615394298846901	18743	6909	6206	40	1	18827	768.1178295027398	26676.0	25254.0	1575.0
341	6775	6244	41	526	0.0244163	0.517224	18742	6864	6221	41	2	18827	574.4214480675316	26676.0	25254.0	1575.0
342	6797	6247	41	176	0.014764	0.519886	18742	6864	6221	41	2	18827	637.0243323453194	26676.0	25254.0	1575.0
343	6723	6165	42	622	0.024256	0.380289	18741	6819	6237	42	3	18827	706.1989804580576	26676.0	25254.0	1575.0
344	6747	6230	41	190	0.0281941	0.35710537559107736	18742	6864	6221	41	1	18827	530.8483775994799	26676.0	25254.0	1575.0
345	6813	6233	41	35	0.0227769	0.55685716356549952	18742	6864	6221	41	1	18827	712.9936886116174	26676.0	25254.0	1575.0
346	6754	6255	41	225	0.0235663	0.594444	18742	6864	6221	41	2	18827	493.20989446684865	26676.0	25254.0	1575.0
347	6748	6275	41	41	0.0469239	0.52609760005299644	18742	6864	6221	41	1	18827	443.25162154243725	26676.0	25254.0	1575.0
348	6732	6286	41	31	0.0553527	0.42645171380812119	18742	6864	6221	41	1	18827	385.362167317966	26676.0	25254.0	1575.0
349	6946	6359	42	580	0.0743963	0.335293	18741	6819	6237	42	2	-1	9999999.0	-1	-1	-1
352	6958	6270	42	363	0.0631402	0.5007162803460744	18741	6819	6237	42	1	-1	9999999.0	-1	-1	-1
350	6932	6090	42	106	0.08566	0.49132084396650211	18741	6819	6237	42	1	-1	9999999.0	-1	-1	-1
351	6942	6260	42	124	0.0540731	0.56733866660825671	18741	6819	6237	42	1	-1	9999999.0	-1	-1	-1
353	6611	6121	43	27	0.144965	0.42259258694118929	18740	6754	6247	43	1	-1	9999999.0	-1	-1	-1
354	6224	6006	42	2155	0.0288433	0.265193	18736	6237	6126	42	3	-1	9999999.0	-1	-1	-1
355	6149	6145	28	243	0.0233441	0.502757	18722	6045	6015	28	2	-1	9999999.0	-1	-1	-1
356	6138	6108	28	16	0.018493	0.65187495946884155	18722	6045	6015	28	1	-1	9999999.0	-1	-1	-1
357	6148	6164	27	86	0.0385979	0.549651	18721	6040	6018	27	2	-1	9999999.0	-1	-1	-1
358	6087	6141	25	354	0.0321752	0.561271	18719	6030	6025	25	3	-1	9999999.0	-1	-1	-1
361	6022	6134	21	1379	0.0226377	0.376526	18715	6009	6038	21	3	-1	9999999.0	-1	-1	-1
360	6127	5932	20	2716	0.0379947	0.488085	18714	6004	6041	20	6	-1	9999999.0	-1	-1	-1
359	6117	5929	21	715	0.0397565	0.36986	18715	6009	6038	21	2	-1	9999999.0	-1	-1	-1
362	6017	6161	18	6539	0.018552	0.390032	18712	5991	6053	18	5	-1	9999999.0	-1	-1	-1
363	6146	6003	19	50	0.0534684	0.6259999465942383	18713	5999	6045	19	1	-1	9999999.0	-1	-1	-1
364	6140	6004	18	24	0.0874179	0.44666663805643714	18712	5991	6053	18	1	-1	9999999.0	-1	-1	-1
365	6115	5948	17	199	0.0369096	0.519296	18711	5984	6062	17	2	-1	9999999.0	-1	-1	-1
366	6006	6119	16	11	0.0389867	0.26272730393843213	18710	5976	6070	16	1	-1	9999999.0	-1	-1	-1
367	6090	6124	15	81	0.0420803	0.570741	18709	5969	6079	15	2	-1	9999999.0	-1	-1	-1
368	6087	5990	11	3535	0.0294716	0.310562	18705	5954	6092	11	6	-1	9999999.0	-1	-1	-1
369	6032	6074	11	679	0.0211882	0.401708	18705	5954	6092	11	5	-1	9999999.0	-1	-1	-1
370	6100	6219	13	51	0.0885741	0.62686280643238734	18707	5954	6096	13	1	-1	9999999.0	-1	-1	-1
371	6078	6231	13	24	0.0906091	0.5441666841506958	18707	5954	6096	13	1	-1	9999999.0	-1	-1	-1
372	6091	6236	13	66	0.0884644	0.46984851721561316	18707	5954	6096	13	1	-1	9999999.0	-1	-1	-1
373	6088	6233	11	1613	0.0323546	0.397533	18705	5954	6092	11	4	-1	9999999.0	-1	-1	-1
374	6056	6015	11	66	0.0396549	0.33606066848292493	18705	5954	6092	11	1	-1	9999999.0	-1	-1	-1
375	6056	6029	9	1460	0.0248464	0.501418	18703	5954	6089	9	5	-1	9999999.0	-1	-1	-1
376	5994	6231	8	704	0.0251041	0.494432	18702	5955	6087	8	6	-1	9999999.0	-1	-1	-1
377	6090	5968	9	11	0.0736228	0.25181822343306104	18703	5954	6089	9	1	-1	9999999.0	-1	-1	-1
378	6010	6155	4	12225	0.0181534	0.312577	18698	5956	6081	4	10	-1	9999999.0	-1	-1	-1
379	6047	6081	8	18	0.0847039	0.23555554283989799	18702	5955	6087	8	1	-1	9999999.0	-1	-1	-1
380	6104	6042	4	87	0.0481031	0.405632	18698	5956	6081	4	2	-1	9999999.0	-1	-1	-1
384	13929	5603	345	1927	0.05085	0.342169	93876	14049	5611	345	4	93832	832.1658488546619	56136.0	22972.0	15075.0
386	14186	5689	346	64	0.0847149	0.32078129053115845	93877	14055	5610	346	1	93832	813.2312094355455	56136.0	22972.0	15075.0
385	13995	5636	342	7453	0.00801808	0.251218	93873	14065	5629	342	10	93832	553.8456463672889	56136.0	22972.0	15075.0
381	14117	5497	345	1517	0.0622347	0.291747	93876	14049	5611	345	3	93832	1131.8038699350695	56136.0	22972.0	15075.0
382	14059	5519	344	3180	0.0260533	0.344393	93875	14052	5615	344	7	93832	988.3526698501906	56136.0	22972.0	15075.0
383	13996	5528	346	11	0.0481771	0.26272730393843213	93877	14055	5610	346	1	93832	1003.8570615381454	56136.0	22972.0	15075.0
387	14150	5715	345	50	0.0967083	0.39780002593994146	93876	14049	5611	345	1	93832	656.0030487734032	56136.0	22972.0	15075.0
388	14156	5727	345	17	0.102451	0.33235291873707495	93876	14049	5611	345	1	93832	666.8882964934983	56136.0	22972.0	15075.0
389	14160	5727	344	570	0.107633	0.491509	93875	14052	5615	344	2	93832	649.7207092282036	56136.0	22972.0	15075.0
390	14153	5508	344	176	0.0749319	0.449261	93875	14052	5615	344	2	93832	1128.805120470314	56136.0	22972.0	15075.0
392	14157	5716	343	1235	0.0374503	0.518664	93874	14056	5619	343	3	93832	619.1348802966927	56136.0	22972.0	15075.0
393	13973	5719	342	1063	0.0416936	0.32746	93873	14065	5629	342	5	93832	409.84997255093236	56136.0	22972.0	15075.0
391	14114	5502	343	660	0.0607812	0.358	93874	14056	5619	343	2	93832	1077.6344463685261	56136.0	22972.0	15075.0
394	14142	5608	343	60	0.0450828	0.430333	93874	14056	5619	343	2	93832	779.6306817974778	56136.0	22972.0	15075.0
395	14127	5616	343	51	0.0331541	0.50137254303576895	93874	14056	5619	343	1	93832	725.2916654698301	56136.0	22972.0	15075.0
396	13947	5743	341	378	0.0645822	0.324974	93872	14074	5640	341	4	93832	440.4588516535909	56136.0	22972.0	15075.0
397	13941	5606	340	34	0.118342	0.29529414457433367	93868	14077	5631	340	1	93832	699.5091135932397	56136.0	22972.0	15075.0
398	13956	5640	340	168	0.0792342	0.603869	93868	14077	5631	340	2	93832	563.660358726778	56136.0	22972.0	15075.0
399	13964	5662	340	120	0.0742922	0.495667	93868	14077	5631	340	2	93832	483.7364985195969	56136.0	22972.0	15075.0
402	14104	5765	336	1457	0.00810408	0.379032	93864	14065	5694	336	6	93832	296.9326522967792	56136.0	22972.0	15075.0
400	14176	5555	337	442	0.0576558	0.386493	93865	14072	5680	337	3	93832	946.6931921166434	56136.0	22972.0	15075.0
401	14006	5729	336	765	0.00520967	0.295935	93864	14065	5694	336	4	93832	133.06013678032951	56136.0	22972.0	15075.0
403	13923	5745	337	39	0.108593	0.36948717557466948	93865	14072	5680	337	1	93832	453.10043036836765	56136.0	22972.0	15075.0
404	13917	5763	336	63	0.0828606	0.3161904471261161	93864	14065	5694	336	1	94118	431.3339773307918	55668.0	23420.0	14895.0
405	13996	5740	333	1818	0.00871217	0.330335	93829	14062	5756	333	5	93832	177.05366418123066	56136.0	22972.0	15075.0
406	13910	5768	335	27	0.096734	0.61074073226363579	93831	14058	5708	335	1	94118	392.79511198588	55668.0	23420.0	14895.0
407	14034	5832	328	1513	0.0079308	0.317964	93824	14057	5752	328	5	93785	168.91417939296866	56180.0	23192.0	14670.0
409	14053	5926	325	13	0.0892765	0.27769228128286505	93783	14036	5777	325	1	93785	514.9689311016733	56180.0	23192.0	14670.0
408	14130	5920	325	149	0.10251	0.47040281359781355	93783	14036	5777	325	1	93785	596.4637457549285	56180.0	23192.0	14670.0
410	13884	5830	322	854	0.0731151	0.364309	93780	14027	5798	322	4	93926	122.28245990329111	55624.0	23392.0	14445.0
411	13985	5920	322	19	0.0424995	0.35368417438707855	93780	14027	5798	322	1	94064	364.79583330953767	55716.0	23780.0	14760.0
412	14000	5944	321	39	0.0879981	0.35435901544032955	93779	14024	5796	321	1	94064	424.14266467781806	55716.0	23780.0	14760.0
413	13946	5756	319	14	0.0225924	0.65285709926060265	93777	14016	5786	319	1	93749	189.56792977716458	55764.0	23080.0	14175.0
414	13867	5843	319	24	0.09273	0.37791669368743896	93777	14016	5786	319	1	93926	181.20706387997132	55624.0	23392.0	14445.0
415	13869	5860	319	71	0.0676112	0.33098596922108825	93777	14016	5786	319	1	93926	179.74426277353055	55624.0	23392.0	14445.0
416	13925	5760	316	251	0.0129086	0.331912	93745	13991	5769	316	4	93749	87.86922100485471	55764.0	23080.0	14175.0
