synapse_id	x_px	y_px	z_px	size_px	distance	detection_uncertainty	node_id	node_x_px	node_y_px	node_z_px
157	7710	5995	123	772	0.0198155	0.30672276946547117	140503	7726	5949	123
154	7744	5904	122	677	0.0349651	0.24810885678718153	140502	7729	5957	122
171	7840	6101	122	268	0.0856309	0.20261189474988339	140502	7729	5957	122
157	7715	6001	122	481	0.0377102	0.37939732287876815	140502	7729	5957	122
154	7741	5910	121	572	0.0128745	0.25129336910647948	140501	7720	5956	121
171	7847	6093	121	575	0.0657001	0.22758194633152173	140501	7720	5956	121
157	7717	6003	121	182	0.0497974	0.46236256190708702	140501	7720	5956	121
154	7736	5911	120	487	0.0170612	0.31817232167206755	140500	7739	5982	120
171	7841	6103	120	1285	0.0336556	0.1992691930629864	140500	7739	5982	120
154	7731	5920	120	159	0.0380129	0.43100613767995777	140497	7784	6065	120
171	7841	6105	120	1328	0.010129	0.20048256380012242	140497	7784	6065	120
154	7733	5911	119	138	0.0598953	0.34724636354308203	113693	7784	6057	119
171	7841	6103	119	1239	0.00786603	0.19029830673993642	113693	7784	6057	119
172	7850	5934	119	71	0.13473	0.4895773874202245	113693	7784	6057	119
173	7930	6142	119	33	0.0785234	0.34969693964177917	113693	7784	6057	119
154	7733	5907	118	14	0.0748326	0.52571432931082596	140484	7767	6056	118
171	7839	6102	118	1142	0.0134912	0.22430874211566876	140484	7767	6056	118
172	7849	5917	118	482	0.0400026	0.28626526638679983	140484	7767	6056	118
174	7894	6043	118	39	0.0598826	0.5317948659261067	140484	7767	6056	118
171	7832	6106	117	959	0.0138183	0.26705948528333545	140483	7749	6056	117
172	7850	5920	117	723	0.0633026	0.33074697913965245	140483	7749	6056	117
175	7776	6152	117	128	0.00965089	0.30624997615814209	140483	7749	6056	117
171	7817	6116	116	829	0.00784479	0.34404096614897461	140482	7736	6075	116
172	7836	5933	116	310	0.0451292	0.3216128933814264	140482	7736	6075	116
175	7776	6150	116	223	0.012528	0.3370402383162836	140482	7736	6075	116
171	7804	6122	115	581	0.00483536	0.37576540817287007	140481	7723	6093	115
172	7829	5949	115	111	0.0686835	0.22099097999366557	140481	7723	6093	115
175	7776	6149	115	234	0.00616393	0.37170938345102167	140481	7723	6093	115
171	7801	6122	114	399	0.0201278	0.36967426194881736	140480	7726	6081	114
172	7832	5942	114	356	0.0893008	0.31682565239038363	140480	7726	6081	114
175	7775	6147	114	51	0.0370941	0.32333336624444697	140480	7726	6081	114
171	7796	6121	113	141	0.0374633	0.29304942678897938	140479	7729	6070	113
172	7834	5938	113	527	0.0892252	0.25296014717000714	140479	7729	6070	113
172	7835	5943	112	323	0.0457481	0.44099090859616874	140478	7733	6058	112
172	7838	5940	111	76	0.0531306	0.35381588182951274	140477	7717	6066	111
177	7560	5936	107	107	0.0565842	0.45691584649487071	140473	7699	6027	107
176	7661	5878	107	16	0.0416905	0.53562498092651367	140473	7699	6027	107
177	7563	5944	106	67	0.0432993	0.41089561804017027	140426	7711	5965	106
176	7666	5859	106	532	0.0338417	0.28005591371005634	140426	7711	5965	106
177	7565	5950	105	126	0.0787662	0.3342065962534102	140425	7712	5959	105
178	7850	5954	105	83	0.0395693	0.50638534362057608	140425	7712	5959	105
179	7583	5972	105	125	0.065984	0.34832000732421875	140425	7712	5959	105
176	7666	5855	105	252	0.0766419	0.41003968980577254	140425	7712	5959	105
176	7666	5857	104	62	0.04359	0.45612907409667969	140424	7713	5953	104
178	7850	5955	104	77	0.0497852	0.4371429047027191	140424	7713	5953	104
179	7574	5963	104	433	0.0304919	0.2692606091224018	140424	7713	5953	104
178	7850	5955	103	69	0.0708461	0.45782597859700525	140423	7716	5934	103
179	7576	5967	103	347	0.0600639	0.24550424185541242	140423	7716	5934	103
178	7850	5955	102	57	0.0520162	0.40421054237767273	140422	7719	5916	102
179	7578	5969	102	251	0.0435972	0.22860541476671437	140422	7719	5916	102
180	7740	5768	102	49	0.101599	0.42469386665188535	140422	7719	5916	102
181	7867	5932	102	17	0.0548829	0.44529409969554223	140422	7719	5916	102
178	7854	5960	101	203	0.0540028	0.628669964268877	140421	7723	5895	101
179	7579	5969	101	147	0.0159895	0.39809521525895519	140421	7723	5895	101
182	7749	5746	101	39	0.0274008	0.5120513622577374	140421	7723	5895	101
183	7857	5921	101	13	0.0505734	0.36076919849102318	140421	7723	5895	101
184	7782	5954	101	421	0.0261942	0.56057025247968006	140421	7723	5895	101
185	7870	5955	101	96	0.070141	0.49031245708465576	140421	7723	5895	101
184	7789	5950	100	167	0.0376988	0.43994008138508145	140420	7727	5875	100
186	7850	5907	100	29	0.0455263	0.63448277835188238	140420	7727	5875	100
187	7844	5917	100	25	0.0500203	0.50159999847412107	140420	7727	5875	100
188	7760	5967	100	14	0.0567432	0.42714289256504601	140420	7727	5875	100
189	7583	5669	95	13	0.21708	0.47769234730647159	140416	7726	5779	95
190	7575	5627	93	26	0.0844244	0.55269230329073393	140016	7724	5745	93
192	7809	5681	88	78	0.0339696	0.53628197694436097	140011	7735	5600	88
191	7832	5674	88	373	0.0288978	0.53297575677048425	140011	7735	5600	88
193	7762	5434	87	430	0.0179798	0.29195336630178048	140010	7740	5577	87
192	7823	5680	87	904	0.0588017	0.31821900764397815	140010	7740	5577	87
193	7765	5426	86	621	0.0160701	0.33338144397582026	140009	7746	5555	86
194	7876	5434	86	857	0.0407758	0.51750288154308266	140009	7746	5555	86
192	7828	5676	86	796	0.0656966	0.42062784319546953	140009	7746	5555	86
193	7754	5431	85	166	0.0129844	0.47277096667921692	140008	7751	5532	85
194	7880	5438	85	620	0.0220631	0.56159677813130038	140008	7751	5532	85
195	7863	5413	85	61	0.0246147	0.6100000162593654	140008	7751	5532	85
196	7898	5426	85	80	0.0513667	0.54537501335144045	140008	7751	5532	85
192	7825	5673	85	450	0.0142863	0.42888888888888888	140008	7751	5532	85
194	7876	5424	84	60	0.0335929	0.55399996439615884	140007	7757	5509	84
197	7905	5415	84	44	0.0413923	0.45954552563753992	140007	7757	5509	84
198	7696	5449	84	480	0.00763368	0.40722878774007165	140007	7757	5509	84
199	7905	5512	84	25	0.0658221	0.37439998626708981	140007	7757	5509	84
200	7889	5640	84	142	0.0860443	0.456267558353048	140007	7757	5509	84
200	7891	5639	83	208	0.169005	0.4523077744704026	140006	7755	5502	83
199	7903	5511	83	23	0.114245	0.3330434301625127	140006	7755	5502	83
198	7695	5446	83	758	0.0195772	0.36879905358468013	140006	7755	5502	83
201	7893	5509	83	23	0.121493	0.55347824096679688	140006	7755	5502	83
201	7894	5509	82	107	0.0569964	0.47691573383652164	140005	7754	5494	82
200	7896	5638	82	134	0.0870424	0.56164180698679456	140005	7754	5494	82
198	7691	5444	82	1003	0.0175728	0.33367840813497007	140005	7754	5494	82
201	7886	5506	81	306	0.0763006	0.50542469897301368	140004	7758	5483	81
198	7686	5439	81	630	0.0194399	0.40339680020771329	140004	7758	5483	81
201	7883	5507	80	329	0.0762594	0.51851053440824468	140003	7763	5472	80
198	7679	5441	80	346	0.0251093	0.37150317947299494	140003	7763	5472	80
201	7882	5507	79	256	0.0668495	0.4129297137260437	140002	7768	5461	79
201	7878	5505	78	47	0.0895894	0.53489364461695899	139974	7854	5399	78
201	7882	5507	79	256	0.0317368	0.4129297137260437	139973	7903	5374	79
202	7902	5185	80	30	0.102364	0.58233334223429356	139969	7997	5334	80
203	8132	5291	80	371	0.0226412	0.23425860546348554	139969	7997	5334	80
203	8136	5290	79	513	0.015384	0.38247585482532287	139968	8178	5335	79
203	8133	5289	78	470	0.0150743	0.24278687822057843	139967	8174	5332	78
203	8132	5288	77	43	0.0170192	0.37558125340661341	139966	8170	5330	77
204	8289	5318	67	71	0.143141	0.52535220938669125	139956	8170	5199	67
204	8289	5317	66	138	0.160917	0.41239122031391529	139955	8169	5189	66
204	8290	5319	65	119	0.244277	0.33941163135175945	139954	8168	5179	65
205	8378	5019	67	18	0.0407069	0.39444446563720703	139938	8236	4965	67
206	7820	4537	80	237	0.120506	0.3929956492492418	139923	7912	4674	80
209	7686	4696	79	23	0.0308489	0.5900000281955885	139918	7699	4678	79
208	7696	4668	79	108	0.0127198	0.58805550469292533	139918	7699	4678	79
207	7676	4675	79	405	0.0263438	0.5358762387876157	139918	7699	4678	79
208	7696	4668	80	177	0.0047249	0.41395486950200833	139917	7691	4678	80
209	7662	4687	80	1630	0.00387403	0.47061939824578225	139917	7691	4678	80
210	7821	4538	80	209	0.171374	0.35722467887914922	139917	7691	4678	80
211	7723	4669	80	18	0.0523033	0.24555550681220162	139917	7691	4678	80
212	7558	4775	80	97	0.0746452	0.46360826000724875	139917	7691	4678	80
209	7665	4686	81	2163	0.0	0.42616794707871009	139916	7683	4678	81
210	7819	4537	81	296	0.130268	0.3883108706087679	139916	7683	4678	81
212	7560	4777	81	73	0.1131	0.46589028345395445	139916	7683	4678	81
213	7535	4605	81	49	0.125665	0.37571436045121176	139916	7683	4678	81
214	7618	4646	81	84	0.0647163	0.27928561256045392	139916	7683	4678	81
215	7700	4716	81	20	0.0530547	0.43550004959106448	139916	7683	4678	81
216	7549	4787	81	107	0.127595	0.39056082752263432	139916	7683	4678	81
209	7665	4686	82	2770	0.0	0.39249633348375457	139915	7675	4679	82
210	7817	4538	82	268	0.138631	0.30850766310051303	139915	7675	4679	82
212	7560	4775	82	118	0.1505	0.42720335620944783	139915	7675	4679	82
214	7628	4641	82	184	0.0546709	0.2864130268926206	139915	7675	4679	82
215	7693	4717	82	129	0.0491223	0.48007746260295547	139915	7675	4679	82
216	7548	4788	82	107	0.166452	0.35149533280702394	139915	7675	4679	82
217	7614	4700	82	18	0.0904802	0.55111111534966362	139915	7675	4679	82
210	7799	4539	83	352	0.101112	0.40957407517866651	139914	7667	4679	83
212	7560	4776	83	118	0.158222	0.45279667741161278	139914	7667	4679	83
214	7631	4639	83	214	0.0371349	0.39331767715026289	139914	7667	4679	83
216	7548	4789	83	100	0.173461	0.41210006713867187	139914	7667	4679	83
217	7663	4691	83	3304	0.000381334	0.39009138573745838	139914	7667	4679	83
218	7633	4657	83	21	0.0344748	0.2495238440377372	139914	7667	4679	83
219	7626	4722	83	79	0.0777305	0.3454430012763301	139914	7667	4679	83
210	7790	4554	84	912	0.0708177	0.43846498455917626	139913	7659	4680	84
212	7563	4776	84	44	0.0887754	0.5193181037902832	139913	7659	4680	84
214	7637	4637	84	159	0.0461628	0.34465396329291964	139913	7659	4680	84
216	7548	4790	84	58	0.100859	0.55189648989973394	139913	7659	4680	84
217	7666	4691	84	3611	0.0	0.43814162130469403	139913	7659	4680	84
218	7632	4657	84	40	0.0544577	0.42100009918212888	139913	7659	4680	84
219	7618	4715	84	403	0.0641587	0.41873456704113676	139913	7659	4680	84
220	7525	4696	84	48	0.074323	0.53000001112620043	139913	7659	4680	84
221	7685	4746	84	13	0.075862	0.47769231062669015	139913	7659	4680	84
222	7661	4753	84	192	0.0677927	0.43588570753733313	139913	7659	4680	84
225	7567	4758	85	34	0.0708345	0.38911768969367533	139912	7651	4709	85
226	7701	4773	85	277	0.0700879	0.49577645532490977	139912	7651	4709	85
227	7666	4776	85	27	0.0640664	0.5144444218388311	139912	7651	4709	85
228	7649	4785	85	134	0.0495147	0.49500001366458724	139912	7651	4709	85
224	7669	4637	85	74	0.0756095	0.41337838044037689	139912	7651	4709	85
210	7791	4569	85	485	0.0894259	0.43024738744362112	139912	7651	4709	85
214	7645	4635	85	85	0.0658156	0.34823527616613048	139912	7651	4709	85
217	7694	4665	85	346	0.0717094	0.3200000035280437	139912	7651	4709	85
218	7632	4657	85	35	0.0604499	0.2939999171665737	139912	7651	4709	85
219	7655	4703	85	2591	0.0	0.44186032706363376	139912	7651	4709	85
220	7526	4693	85	32	0.0619353	0.30593758821487427	139912	7651	4709	85
221	7685	4746	85	143	0.0550085	0.67244757805670896	139912	7651	4709	85
222	7662	4752	85	378	0.0351837	0.39997347069795797	139912	7651	4709	85
223	7652	4611	85	68	0.0699683	0.42264713960535383	139912	7651	4709	85
225	7566	4761	86	16	0.0537855	0.44687503576278687	139911	7643	4739	86
226	7700	4773	86	404	0.0354254	0.37804439280292779	139911	7643	4739	86
227	7665	4757	86	499	0.00940786	0.39881808294323018	139911	7643	4739	86
228	7650	4784	86	191	0.0159126	0.39450252992320434	139911	7643	4739	86
229	7527	4594	86	15	0.086569	0.63333339691162105	139911	7643	4739	86
230	7526	4841	86	231	0.100922	0.35186159868777056	139911	7643	4739	86
231	7549	4845	86	14	0.108235	0.43714288302830284	139911	7643	4739	86
224	7662	4635	86	321	0.0977096	0.46012464862003499	139911	7643	4739	86
217	7692	4663	86	240	0.107995	0.41595827738444013	139911	7643	4739	86
219	7651	4702	86	211	0.0252361	0.55308069889014366	139911	7643	4739	86
221	7684	4750	86	98	0.0184891	0.49632656330965008	139911	7643	4739	86
223	7651	4612	86	126	0.108211	0.39174597603934147	139911	7643	4739	86
224	7667	4634	87	238	0.0806115	0.54004226812795431	139910	7635	4769	87
226	7702	4773	87	327	0.0279825	0.4070643153759318	139910	7635	4769	87
227	7665	4756	87	324	0.0169256	0.42376544151777107	139910	7635	4769	87
228	7648	4782	87	106	0.00755304	0.41575475008982532	139910	7635	4769	87
230	7522	4841	87	184	0.126029	0.35902180879012402	139910	7635	4769	87
231	7549	4844	87	50	0.127248	0.37380004882812501	139910	7635	4769	87
232	7646	4764	87	34	0.0123718	0.40794120115392352	139910	7635	4769	87
233	7627	4819	87	32	0.0245771	0.49750000238418579	139910	7635	4769	87
221	7683	4753	87	36	0.05347	0.52611101998223198	139910	7635	4769	87
224	7670	4634	88	161	0.0465667	0.51329211122500973	139909	7624	4765	88
226	7702	4767	88	121	0.0261297	0.40462802855436464	139909	7624	4765	88
227	7665	4761	88	342	0.0110862	0.44453198170801356	139909	7624	4765	88
230	7518	4840	88	238	0.041393	0.36836152918198528	139909	7624	4765	88
232	7648	4773	88	238	0.0119249	0.4606301443917411	139909	7624	4765	88
233	7628	4819	88	114	0.0159245	0.46517536096405565	139909	7624	4765	88
227	7663	4761	89	76	0.0467865	0.44907896142256887	139908	7613	4762	89
230	7516	4842	89	274	0.110052	0.38500018711507755	139908	7613	4762	89
232	7646	4774	89	139	0.0290093	0.49287771321029117	139908	7613	4762	89
233	7629	4819	89	80	0.0258536	0.46400012969970705	139908	7613	4762	89
234	7651	4613	89	21	0.0999121	0.56380953107561382	139908	7613	4762	89
235	7455	4852	90	101	0.102906	0.41643569493057708	139907	7602	4759	90
230	7514	4842	90	162	0.0955239	0.43141965512876157	139907	7602	4759	90
235	7448	4857	91	252	0.123932	0.38412687513563371	139906	7591	4755	91
230	7513	4843	91	69	0.1485	0.50101443304531812	139906	7591	4755	91
235	7450	4858	92	88	0.165445	0.35829552737149328	139905	7587	4758	92
230	7513	4847	92	17	0.167277	0.19647054111256324	139905	7587	4758	92
235	7451	4859	93	43	0.165751	0.38325580330782161	139904	7584	4761	93
235	7461	4857	94	140	0.131743	0.39764284406389505	139903	7581	4763	94
235	7465	4859	95	461	0.166141	0.31030372735476541	139902	7578	4766	95
235	7464	4861	96	909	0.238488	0.36425673817381743	139901	7575	4769	96
236	7538	4791	96	132	0.0736176	0.43606064536354761	139901	7575	4769	96
237	7625	4810	96	29	0.101107	0.45551724269472316	139901	7575	4769	96
238	7510	4848	96	31	0.24726	0.40677415170977194	139901	7575	4769	96
239	7427	4858	96	73	0.285508	0.29479442230642661	139901	7575	4769	96
240	7507	4638	98	11	0.170552	0.26636357740922412	139900	7569	4778	98
241	7474	4677	98	45	0.125919	0.55577778286404078	139900	7569	4778	98
242	7690	4691	98	83	0.112376	0.34638568004929871	139900	7569	4778	98
243	7609	4770	98	13	0.061111	0.23461532592773438	139900	7569	4778	98
244	7535	4788	98	300	0.00560425	0.39206665039062505	139900	7569	4778	98
245	7625	4805	98	192	0.02126	0.35062495867411292	139900	7569	4778	98
246	7647	4802	98	85	0.0751045	0.48223526898552393	139900	7569	4778	98
247	7507	4801	98	16	0.0985474	0.37062501907348633	139900	7569	4778	98
248	7555	4816	98	83	0.0323899	0.37855414884636196	139900	7569	4778	98
249	7605	4824	98	138	0.0235037	0.50492759372877039	139900	7569	4778	98
250	7548	4845	98	75	0.0985733	0.49346669514973962	139900	7569	4778	98
251	7421	4860	98	126	0.247072	0.39230152917286709	139900	7569	4778	98
252	7481	4857	98	110	0.215175	0.38527270230379973	139900	7569	4778	98
253	7514	4872	98	243	0.165865	0.42967067137667181	139900	7569	4778	98
254	7451	4879	98	256	0.247679	0.30308562517166138	139900	7569	4778	98
255	7500	4878	98	15	0.221752	0.31200002034505203	139900	7569	4778	98
256	7509	4875	100	122	0.0362383	0.46868846455558399	139899	7584	4856	100
258	7523	4975	100	34	0.062619	0.57529412998872642	139899	7584	4856	100
257	7607	4978	100	252	0.0277885	0.29515893118722103	139899	7584	4856	100
257	7606	4981	101	409	0.0493822	0.32469419745186434	139898	7591	4863	101
259	7526	4981	101	10	0.101319	0.73899998664855959	139898	7591	4863	101
257	7610	4982	102	650	0.0550895	0.33730755145733171	139897	7599	4870	102
257	7613	4983	103	393	0.0749033	0.44384194876401484	139896	7602	4872	103
260	7541	4756	103	55	0.103778	0.59963628595525575	139896	7602	4872	103
257	7617	4983	104	159	0.129279	0.45842752516644558	139895	7604	4874	104
261	7534	4758	105	31	0.076981	0.39322582367927794	139894	7607	4876	105
262	7760	4901	106	63	0.0769349	0.66650787232414133	139893	7613	4879	106
263	7753	4957	106	93	0.0429967	0.47258065336494037	139893	7613	4879	106
262	7758	4903	107	31	0.0653292	0.58967734921363091	139892	7620	4881	107
263	7756	4952	107	308	0.0308499	0.34490253398944803	139892	7620	4881	107
263	7762	4954	108	547	0.0525785	0.33113301781021476	139891	7626	4884	108
263	7767	4954	109	510	0.0532624	0.29739224303002454	139890	7633	4887	109
263	7784	4974	110	755	0.0684072	0.36891350146161006	139889	7652	4908	110
264	7696	5076	111	71	0.030119	0.41436627884985699	139888	7672	4930	111
263	7788	4983	111	421	0.0175925	0.31843244321555819	139888	7672	4930	111
263	7791	4989	112	255	0.0499523	0.35050958371629903	139887	7692	4951	112
265	7647	4899	113	139	0.0239763	0.274028915295498	139886	7695	4961	113
266	7547	5002	113	20	0.13453	0.55450000762939455	139886	7695	4961	113
267	7548	5016	113	55	0.138333	0.54181820262562153	139886	7695	4961	113
263	7791	4990	113	163	0.040748	0.28631905397754509	139886	7695	4961	113
265	7648	4899	114	348	0.0720552	0.30422386081739405	139885	7699	4971	114
268	7557	4989	114	98	0.169047	0.43316327309121894	139885	7699	4971	114
265	7642	4898	115	610	0.0768363	0.27175383020619881	139884	7704	4975	115
268	7558	4987	115	113	0.192417	0.37203540633210042	139884	7704	4975	115
265	7641	4899	116	809	0.0427252	0.19465982368761592	139883	7709	4979	116
268	7562	4985	116	83	0.184837	0.34746992731668858	139883	7709	4979	116
269	7736	4877	116	281	0.0767181	0.42394992380379781	139883	7709	4979	116
270	7677	5128	116	19	0.117212	0.47947371633429281	139883	7709	4979	116
265	7640	4899	117	960	0.0927357	0.1884167353312175	139882	7714	4983	117
269	7738	4878	117	337	0.105454	0.41370905754474219	139882	7714	4983	117
270	7675	5130	117	54	0.166499	0.39851845635308158	139882	7714	4983	117
271	7607	4837	117	25	0.152639	0.53360008239746093	139882	7714	4983	117
272	7651	5023	117	37	0.0888877	0.41648643081252634	139882	7714	4983	117
273	7688	5132	117	21	0.156617	0.58428573608398438	139882	7714	4983	117
265	7644	4902	118	1267	0.0410094	0.27235269283062846	139881	7719	4987	118
269	7749	4880	118	471	0.0657647	0.38343937381817272	139881	7719	4987	118
271	7609	4838	118	22	0.0857573	0.65545450557361951	139881	7719	4987	118
272	7653	5024	118	30	0.0235213	0.30600001017252609	139881	7719	4987	118
